ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2025-11-11T12:40:13Z,ios,144650,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Tell No Lie,Lecrae,Reconstruction,spotify:track:3BrA96DTevYkkGUCrgRvhy,,,,,,,,fwdbtn,trackdone,True,False,False,1762864670.0,False
2025-11-11T12:40:18Z,ios,16143,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Better Sober,Lecrae,Reconstruction,spotify:track:6KGZr7QHHthQmUCYmuQtvA,,,,,,,,trackdone,fwdbtn,True,True,False,1762864801.0,False
2025-11-11T12:43:44Z,ios,207121,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Bless You,Lecrae,Reconstruction,spotify:track:1STpTJMEAxCnMBvBBlFemD,,,,,,,,fwdbtn,trackdone,True,False,False,1762864818.0,False
2025-11-11T12:46:00Z,ios,148025,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Politickin,Lecrae,Reconstruction,spotify:track:0pJM1SUyfpa7d9LZBxrgMh,,,,,,,,trackdone,trackdone,True,False,False,1762865012.0,False
2025-11-11T12:46:02Z,ios,12323,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Cross The Ocean,Lecrae,Reconstruction,spotify:track:6ogagbJl5mt0cmZ5pJYdOJ,,,,,,,,trackdone,fwdbtn,True,True,False,1762865148.0,False
2025-11-11T12:47:45Z,ios,103491,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Die For The Party,Lecrae,Reconstruction,spotify:track:5zhDUabUsfiDi8E4v2Rc1B,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762865162.0,False
2025-11-11T12:49:20Z,ios,94552,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Pray For Me,Lecrae,Reconstruction,spotify:track:302z6SpriKe4XrIN5zZjbg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762865265.0,False
2025-11-11T12:51:47Z,ios,147723,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Mad At Today,Lecrae,Reconstruction,spotify:track:75al8znZHaPzDDI0SJnKw3,,,,,,,,fwdbtn,trackdone,True,False,False,1762865360.0,False
2025-11-11T12:51:53Z,ios,17807,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Still Here,Lecrae,Reconstruction,spotify:track:7m0iB86deRY9Xy8LtiL1ts,,,,,,,,trackdone,fwdbtn,True,True,False,1762865494.0,False
2025-11-11T12:52:24Z,ios,30581,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,H2O,Lecrae,Reconstruction,spotify:track:3xs9GtrvScwTkS32ah63uq,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762865513.0,False
2025-11-11T12:52:55Z,ios,30627,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,LIFE,Lecrae,Reconstruction,spotify:track:20HMOhwO8fDgjqYBqEFVyI,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762865544.0,False
2025-11-11T12:56:20Z,ios,205861,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,There For You,Lecrae,Reconstruction,spotify:track:6SfQs8PfxneZYURHQaC2Qe,,,,,,,,fwdbtn,trackdone,True,False,False,1762865575.0,False
2025-11-11T12:58:45Z,ios,157351,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Brick for Brick,Lecrae,Reconstruction,spotify:track:1xSwlbm4gPrU9jhPJ5k82h,,,,,,,,trackdone,trackdone,True,False,False,1762865767.0,False
2025-11-11T13:02:11Z,ios,218688,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Holidaze,Lecrae,Reconstruction,spotify:track:6jQvuMjEfQs0xPT1d1PbA1,,,,,,,,trackdone,trackdone,True,False,False,1762865913.0,False
2025-11-11T13:04:45Z,ios,165972,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,WALK,Hulvey,WALK,spotify:track:2yxMDNWlGtsTes4Jbrddoi,,,,,,,,trackdone,trackdone,True,False,False,1762866119.0,False
2025-11-11T18:16:05Z,ios,110935,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Deconstruction,Lecrae,Church Clothes 4,spotify:track:48cH50ZdsbX4ehT9e1ARl9,,,,,,,,trackdone,trackerror,True,False,False,1762866273.0,False
2025-11-11T18:33:19Z,ios,1020000,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Power in the Name of Jesus,William Augusto,Soaking in His Presence (Instrumental Worship),spotify:track:1vjBOeH8GAVUYFQxArb8jc,,,,,,,,playbtn,trackdone,True,False,False,1762884974.0,False
2025-11-11T18:44:17Z,ios,663465,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Heavenly Fire,William Augusto,Soaking in His Presence (Instrumental Worship),spotify:track:3vzvoZlbyqF7N5QTPxP7CR,,,,,,,,trackdone,fwdbtn,True,True,False,1762885987.0,False
2025-11-11T19:01:20Z,ios,1020000,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Breakthrough,William Augusto,Soaking in His Presence (Instrumental Worship),spotify:track:3clEzP1o83iPj163hBA9yR,,,,,,,,fwdbtn,trackdone,True,False,False,1762886657.0,False
2025-11-11T19:13:16Z,ios,670687,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,God's Glory,William Augusto,Soaking in His Presence (Instrumental Worship),spotify:track:3BetIve1NVdbrfg19JWTwn,,,,,,,,trackdone,endplay,True,True,False,1762887668.0,False
2025-11-11T20:01:16Z,ios,0,US,128.1.223.195,God's Glory,William Augusto,Soaking in His Presence (Instrumental Worship),spotify:track:3BetIve1NVdbrfg19JWTwn,,,,,,,,clickrow,endplay,True,True,False,1762888396.0,False
2025-11-11T20:01:25Z,ios,8939,US,128.1.223.195,On Earth as It Is in Heaven,William Augusto,"Soaking in His Presence, Vol. 3",spotify:track:7IZuKzBoKzQv3cn0bGhljX,,,,,,,,playbtn,endplay,True,True,False,1762891276.0,False
2025-11-11T20:04:00Z,ios,154937,US,128.1.223.195,Peaceful Atmosphere,William Augusto,LOFI & Hope,spotify:track:1pyeGbvQAjQTGGskKNL67Y,,,,,,,,playbtn,trackdone,True,False,False,1762891285.0,False
2025-11-11T20:05:28Z,ios,99815,US,128.1.223.195,No Lies,William Augusto,LOFI & Hope,spotify:track:0bEbiLhoXj4ofh4Lt4n8Yu,,,,,,,,trackdone,trackdone,True,False,False,1762891427.0,False
2025-11-11T20:08:23Z,ios,174545,US,128.1.223.195,Kind Wind,William Augusto,LOFI & Hope,spotify:track:0W94mE74g3dO0jYNXlmRKs,,,,,,,,trackdone,trackdone,True,False,False,1762891528.0,False
2025-11-11T20:10:18Z,ios,126857,US,128.1.223.195,Um Passo a Plenitude,William Augusto,LOFI & Hope,spotify:track:58yPD1CJSTy7dsm01Y5RW2,,,,,,,,trackdone,trackdone,True,False,False,1762891691.0,False
2025-11-11T20:12:28Z,ios,141972,US,128.1.223.195,Further From Doubt,William Augusto,LOFI & Hope,spotify:track:2aNpSm04UJfchBmqrISPGL,,,,,,,,trackdone,trackdone,True,False,False,1762891805.0,False
2025-11-11T20:14:32Z,ios,136000,US,128.1.223.195,Peace In The Beat,William Augusto,LOFI & Hope,spotify:track:6L4mK73nxGwXReAgquovZM,,,,,,,,trackdone,trackdone,True,False,False,1762891935.0,False
2025-11-11T20:16:29Z,ios,129000,US,128.1.223.195,In The Rain,William Augusto,LOFI & Hope,spotify:track:6lcdMeH2gw4IFMGWKhyy6n,,,,,,,,trackdone,trackdone,True,False,False,1762892059.0,False
2025-11-11T20:18:40Z,ios,142380,US,128.1.223.195,Aquarelas,William Augusto,LOFI & Hope,spotify:track:2kBzgSYqlBSJhxG7o7kNg3,,,,,,,,trackdone,trackdone,True,False,False,1762892176.0,False
2025-11-11T20:21:04Z,ios,144000,US,128.1.223.195,Calm Wind,William Augusto,LOFI & Hope,spotify:track:3CW7AxJnSP333qOO9ed6rV,,,,,,,,trackdone,trackdone,True,False,False,1762892320.0,False
2025-11-11T20:23:01Z,ios,128571,US,128.1.223.195,Walk On Clouds,William Augusto,LOFI & Hope,spotify:track:1NgsI4oyobFN7cuc6lgz2r,,,,,,,,trackdone,trackdone,True,False,False,1762892452.0,False
2025-11-11T20:25:35Z,ios,166407,US,128.1.223.195,Going After Rest,William Augusto,LOFI & Hope,spotify:track:16AgxgjML72y0XwT64OfDb,,,,,,,,trackdone,trackdone,True,False,False,1762892568.0,False
2025-11-11T20:27:48Z,ios,145484,US,128.1.223.195,Plena Paz,William Augusto,LOFI & Hope,spotify:track:6oE7zmB21rIC2GT3rRP7zl,,,,,,,,trackdone,trackdone,True,False,False,1762892723.0,False
2025-11-11T20:30:28Z,ios,171429,US,128.1.223.195,Água Pura,William Augusto,LOFI & Hope,spotify:track:758lvdX6T5aaCWyWoUaCGi,,,,,,,,trackdone,trackdone,True,False,False,1762892856.0,False
2025-11-11T20:32:33Z,ios,137142,US,128.1.223.195,Clean and Beauty,William Augusto,LOFI & Hope,spotify:track:7KKWhY2CmHGw5IT9COvEWt,,,,,,,,trackdone,trackdone,True,False,False,1762893016.0,False
2025-11-11T20:35:03Z,ios,162617,US,128.1.223.195,Encouraged To Go,William Augusto,LOFI & Hope,spotify:track:4BKoLnmpiUqFl3xaFbOXUO,,,,,,,,trackdone,trackdone,True,False,False,1762893141.0,False
2025-11-11T20:37:09Z,ios,137142,US,128.1.223.195,Confort Place,William Augusto,LOFI & Hope,spotify:track:1WM0DXJtgEVjA0HBRh3uG7,,,,,,,,trackdone,trackdone,True,False,False,1762893291.0,False
2025-11-11T20:39:55Z,ios,177916,US,128.1.223.195,Always By My Side,William Augusto,LOFI & Hope,spotify:track:3I5AJGRC6s2lZEYs351ZNz,,,,,,,,trackdone,trackdone,True,False,False,1762893417.0,False
2025-11-11T20:42:33Z,ios,168893,US,128.1.223.195,Diamond Shine,William Augusto,LOFI & Hope,spotify:track:7jIIMui4xYqgo7DdujccSt,,,,,,,,trackdone,trackdone,True,False,False,1762893583.0,False
2025-11-11T20:45:17Z,ios,164681,US,128.1.223.195,Fly Feelings,William Augusto,LOFI & Hope,spotify:track:0OgwJcVwVFhI13QZ1iFh82,,,,,,,,trackdone,trackdone,True,False,False,1762893753.0,False
2025-11-11T20:47:54Z,ios,168312,US,128.1.223.195,Still Relaxing,William Augusto,LOFI & Hope,spotify:track:1FgfAyAtdC7nMH6DLG8LWX,,,,,,,,trackdone,trackdone,True,False,False,1762893905.0,False
2025-11-11T20:49:59Z,ios,137142,US,128.1.223.195,Sweet Hug,William Augusto,LOFI & Hope,spotify:track:5hmcF4wvasY8LDGwfVztT8,,,,,,,,trackdone,trackdone,True,False,False,1762894062.0,False
2025-11-11T20:51:35Z,ios,108000,US,128.1.223.195,Silêncios,William Augusto,LOFI & Hope,spotify:track:44C0Svtz9SNb7Sd7Y5RoyR,,,,,,,,trackdone,trackdone,True,False,False,1762894187.0,False
2025-11-11T20:53:53Z,ios,150000,US,128.1.223.195,Kind Mood,William Augusto,"Lofi & Hope, Vol. 2",spotify:track:0crOTacOuZ2femRwshwncj,,,,,,,,trackdone,trackdone,True,False,False,1762894283.0,False
2025-11-11T20:57:36Z,ios,234880,US,128.1.223.195,Há Uma Fonte,sxxnt.,Hymns in High-Fidelity,spotify:track:1l1hBorcakx9hMvsaRAx0L,,,,,,,,trackdone,trackdone,True,False,False,1762894421.0,False
2025-11-11T21:00:54Z,ios,210447,US,128.1.223.195,take heart (overcome),The Lofi Christian,Bible Study Sessions,spotify:track:2VCPROhjPmmjdHjbopOcoK,,,,,,,,trackdone,trackdone,True,False,False,1762894644.0,False
2025-11-11T21:02:58Z,ios,135681,US,128.1.223.195,blueberry season,Kozi Koi,blueberry season,spotify:track:7akYCdX3rFhHcainxoCSZd,,,,,,,,trackdone,trackdone,True,False,False,1762894842.0,False
2025-11-11T21:04:20Z,ios,94468,US,128.1.223.195,Everyday Grace,Oly.Lo,Everyday Grace / Morning Devo,spotify:track:6A8iZq0BEUSq41MXqEgjYp,,,,,,,,trackdone,trackdone,True,False,False,1762894966.0,False
2025-11-11T21:06:40Z,ios,151919,US,128.1.223.195,Daydreams,CRFT,Daydreams,spotify:track:2eHCqfC03fujmRuAyNAguH,,,,,,,,trackdone,trackdone,True,False,False,1762895048.0,False
2025-11-11T21:12:45Z,ios,132972,US,128.1.223.195,Heavenly Piano,William Augusto,"Lofi & Hope, Vol. 2",spotify:track:5DP69cuZT116Mqrn19PbA6,,,,,,,,trackdone,trackdone,True,False,False,1762895188.0,False
2025-11-11T21:16:38Z,ios,244400,US,128.1.223.195,"Sun, Moon & Stars",sxxnt.,Hymns in High-Fidelity,spotify:track:5JQTZfCKj3CRRFnfGRCZew,,,,,,,,trackdone,trackdone,True,False,False,1762895553.0,False
2025-11-11T21:20:35Z,ios,249500,US,128.1.223.195,Where You Are,The Lofi Christian,Crazy Love,spotify:track:0GN70yMaVsyDGXXh7a91J1,,,,,,,,trackdone,trackdone,True,False,False,1762895786.0,False
2025-11-11T21:28:14Z,ios,216647,US,128.1.223.195,deeply breathing,Ben Potter,nocturnes,spotify:track:3uB5k2hJZa8KifhweaHZ1I,,,,,,,,trackdone,trackdone,True,False,False,1762896023.0,False
2025-11-11T21:29:33Z,ios,90947,US,128.1.223.195,early morning prayers,Oly.Lo,prayer x rest,spotify:track:1jy9nWIH5dqVDBbeTHGE22,,,,,,,,trackdone,trackdone,True,False,False,1762896482.0,False
2025-11-11T21:32:06Z,ios,164949,US,128.1.223.195,Sunday Naps - Instrumental,PAINT WITH SOUND.,Sunday Naps,spotify:track:6XrdIpuQY2BB1fC3VaFwj3,,,,,,,,trackdone,trackdone,True,False,False,1762896561.0,False
2025-11-11T21:34:00Z,ios,126000,US,128.1.223.195,Air Walk,William Augusto,"Lofi & Hope, Vol. 2",spotify:track:5B47K2ybtbOt5YOzBcz446,,,,,,,,trackdone,trackdone,True,False,False,1762896714.0,False
2025-11-11T21:36:36Z,ios,168320,US,128.1.223.195,What Can Wash Away? (After Hours),sxxnt.,Hymns in High-Fidelity,spotify:track:61FUM4RhbX4gTphbMWy7Ag,,,,,,,,trackdone,trackdone,True,False,False,1762896828.0,False
2025-11-11T21:39:02Z,ios,158427,US,128.1.223.195,Joyfield,CRFT,Joyfield,spotify:track:0uGRmaM5fwxAGIS9R0Urss,,,,,,,,trackdone,trackdone,True,False,False,1762896984.0,False
2025-11-11T21:41:55Z,ios,184615,US,128.1.223.195,Taking Flight,saint rumi,Ancient Stars,spotify:track:65iRUAYRhdT42BVbczzjJR,,,,,,,,trackdone,trackdone,True,False,False,1762897130.0,False
2025-11-11T21:43:45Z,ios,121519,US,128.1.223.195,coffee after church,Oly.Lo,prayer x rest,spotify:track:3DQG48lI4nIpsoJvCDRGw6,,,,,,,,trackdone,trackdone,True,False,False,1762897303.0,False
2025-11-11T21:45:23Z,ios,110602,US,128.1.223.195,morning routine.,PAINT WITH SOUND.,morning routine.,spotify:track:7u1P20GF4kHDig4mqY0lnp,,,,,,,,trackdone,trackdone,True,False,False,1762897413.0,False
2025-11-11T21:54:08Z,ios,535783,US,128.1.223.195,Jesus Is Here,William Augusto,"Soaking in His Presence, Vol. 3",spotify:track:5xU5Jo1OzdFVWe9oTxpBNg,,,,,,,,trackdone,trackdone,True,False,False,1762897511.0,False
2025-11-11T21:55:46Z,ios,110571,US,128.1.223.195,All Else Fades,sxxnt.,All Else Fades,spotify:track:4caHxMidGeJBeDGXV6pDPZ,,,,,,,,trackdone,trackdone,True,False,False,1762898036.0,False
2025-11-11T21:57:23Z,ios,108571,US,128.1.223.195,Are You Okay?,azayaka,Are You Okay?,spotify:track:6qE80SwL84Cln2HU92JWCi,,,,,,,,trackdone,trackdone,True,False,False,1762898134.0,False
2025-11-11T22:10:41Z,ios,102773,US,128.1.223.162,red sea,dooda,red sea,spotify:track:23mmYpzfOoF8P5iPx9QPoL,,,,,,,,trackdone,endplay,True,True,False,1762898231.0,False
2025-11-11T22:11:03Z,ios,1353,US,128.1.223.162,red sea,dooda,red sea,spotify:track:23mmYpzfOoF8P5iPx9QPoL,,,,,,,,clickrow,endplay,True,True,False,1762899041.0,False
2025-11-11T22:14:57Z,ios,218688,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Holidaze,Lecrae,Reconstruction,spotify:track:6jQvuMjEfQs0xPT1d1PbA1,,,,,,,,playbtn,trackdone,True,False,False,1762899063.0,False
2025-11-11T22:17:10Z,ios,144923,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Vivace Eternal,Martin Wiklund,Vivace Eternal,spotify:track:4FnjnJLTqa53q0JfI6oFs2,,,,,,,,trackdone,trackdone,True,False,False,1762899285.0,False
2025-11-11T22:19:01Z,ios,103507,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Hungarian Dance - Halo Sol Remix,Power-Haus,Revival 2,spotify:track:72JD8YyO4iDF38idcmM0LR,,,,,,,,trackdone,trackdone,True,False,False,1762899418.0,False
2025-11-11T22:21:36Z,ios,166875,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,"Symphonia (with Alok, Sevenn & GW) - Remix",Mc Livinho,"Symphonia (with Alok, Sevenn & GW)",spotify:track:3O6h57XQaxw3OmCtp35qSR,,,,,,,,trackdone,trackdone,True,False,False,1762899529.0,False
2025-11-11T22:24:16Z,ios,141293,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,ALL THAT,Mike Teezy,ALL THAT,spotify:track:5QRQqf6Iq2DIBmmu52qFAz,,,,,,,,trackdone,trackdone,True,False,False,1762899684.0,False
2025-11-11T22:28:01Z,ios,237600,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Für Elise (Epic Trailer Version),Hidden Citizens,Revivals,spotify:track:1nljSOphWsigHQjIkqVJUR,,,,,,,,trackdone,trackdone,True,False,False,1762899844.0,False
2025-11-11T22:28:04Z,ios,13650,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,symphony no.5 in bass minor,LŪN,symphony no.5 in bass minor,spotify:track:1uvCbCFeAvYnZbx5LcBVsv,,,,,,,,trackdone,fwdbtn,True,True,False,1762900069.0,False
2025-11-11T22:30:18Z,ios,124273,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Ride of the Valkyries - Celldweller Remix,Klayton,Ride of the Valkyries,spotify:track:31xKqxTs3tcYNmgnolRkwJ,,,,,,,,fwdbtn,trackdone,True,False,False,1762900084.0,False
2025-11-11T22:30:18Z,ios,3534,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Vivaldi - Original Mix,PrototypeRaptor,Rapid Vivaldi,spotify:track:3ccsdoVNKH8cdY26lNmJKd,,,,,,,,trackdone,fwdbtn,True,True,False,1762900213.0,False
2025-11-11T22:32:29Z,ios,132023,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,The Jackal (Mussorgsky Remixed),Olly Hounds,The Jackal (Mussorgsky Remixed),spotify:track:0qfbqVm653N7eO0i3dJod6,,,,,,,,fwdbtn,trackdone,True,False,False,1762900218.0,False
2025-11-11T22:37:28Z,ios,298586,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Stress,Justice,Justice,spotify:track:1YdbiBOWvFUi6Zko3HXyEG,,,,,,,,trackdone,trackdone,True,False,False,1762900337.0,False
2025-11-11T22:40:29Z,ios,192000,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Bizet Carmen Toreadors,Alibi Music,Classical EDM Remixes,spotify:track:1USi8HxvZLBRAj2rcTJEgE,,,,,,,,trackdone,trackdone,True,False,False,1762900636.0,False
2025-11-11T22:43:23Z,ios,186621,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,In the Hall of the Mountain King,Helion,In the Hall of the Mountain King,spotify:track:1qhjjuDWFWKfPmtWYmlunC,,,,,,,,trackdone,trackdone,True,False,False,1762900816.0,False
2025-11-11T22:44:15Z,ios,63284,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,O Fortuna,Claudinho Brasil,O Fortuna,spotify:track:5RAQbPEWgR6QtPbypV5XAp,,,,,,,,trackdone,backbtn,True,True,False,1762900991.0,False
2025-11-11T22:44:16Z,ios,255,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,In the Hall of the Mountain King,Helion,In the Hall of the Mountain King,spotify:track:1qhjjuDWFWKfPmtWYmlunC,,,,,,,,backbtn,backbtn,True,True,False,1762901055.0,False
2025-11-11T22:44:17Z,ios,1068,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Bizet Carmen Toreadors,Alibi Music,Classical EDM Remixes,spotify:track:1USi8HxvZLBRAj2rcTJEgE,,,,,,,,backbtn,backbtn,True,True,False,1762901056.0,False
2025-11-11T22:44:18Z,ios,1463,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Stress,Justice,Justice,spotify:track:1YdbiBOWvFUi6Zko3HXyEG,,,,,,,,backbtn,backbtn,True,True,False,1762901057.0,False
2025-11-11T22:45:18Z,ios,59629,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,The Jackal (Mussorgsky Remixed),Olly Hounds,The Jackal (Mussorgsky Remixed),spotify:track:0qfbqVm653N7eO0i3dJod6,,,,,,,,backbtn,fwdbtn,True,True,False,1762901058.0,False
2025-11-11T22:48:53Z,ios,202687,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Stress,Justice,Justice,spotify:track:1YdbiBOWvFUi6Zko3HXyEG,,,,,,,,fwdbtn,endplay,True,True,False,1762901118.0,False
2025-11-11T22:48:56Z,ios,2995,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Vivace Eternal,Martin Wiklund,Vivace Eternal,spotify:track:4FnjnJLTqa53q0JfI6oFs2,,,,,,,,playbtn,endplay,True,True,False,1762901333.0,False
2025-11-11T22:48:58Z,ios,2136,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,The Jackal (Mussorgsky Remixed),Olly Hounds,The Jackal (Mussorgsky Remixed),spotify:track:0qfbqVm653N7eO0i3dJod6,,,,,,,,playbtn,endplay,True,True,False,1762901336.0,False
2025-11-11T22:49:01Z,ios,2694,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Flight of the Bumblebee,Duomo,Reverie,spotify:track:6iJObHB4VLFei6518cLdeC,,,,,,,,playbtn,endplay,True,True,False,1762901338.0,False
2025-11-11T22:49:04Z,ios,2763,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Hungarian Dance - Halo Sol Remix,Power-Haus,Revival 2,spotify:track:72JD8YyO4iDF38idcmM0LR,,,,,,,,playbtn,endplay,True,True,False,1762901341.0,False
2025-11-11T22:49:06Z,ios,2276,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Für Elise (Epic Trailer Version),Hidden Citizens,Revivals,spotify:track:1nljSOphWsigHQjIkqVJUR,,,,,,,,playbtn,endplay,True,True,False,1762901344.0,False
2025-11-11T22:49:09Z,ios,2322,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,ALL THAT,Mike Teezy,ALL THAT,spotify:track:5QRQqf6Iq2DIBmmu52qFAz,,,,,,,,playbtn,endplay,True,True,False,1762901346.0,False
2025-11-11T22:51:19Z,ios,5948,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,"Symphonia (with Alok, Sevenn & GW) - Remix",Mc Livinho,"Symphonia (with Alok, Sevenn & GW)",spotify:track:3O6h57XQaxw3OmCtp35qSR,,,,,,,,trackdone,fwdbtn,True,True,False,1762901471.0,False
2025-11-11T22:51:19Z,ios,119165,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,I've Got The Jazz,Phil Tyler,I've Got The Jazz,spotify:track:68LIcgmK98hyycPLwgM9xo,,,,,,,,playbtn,trackdone,True,False,False,1762901349.0,False
2025-11-11T22:52:13Z,ios,54242,US,2600:1003:b49e:9776:6d27:5a1e:cd1e:55a6,Retribution.,Olly Hounds,Retribution.,spotify:track:0gMsAwgDSPzJbXN38qzeso,,,,,,,,fwdbtn,fwdbtn,True,True,False,1762901479.0,False
2025-11-11T23:17:32Z,ios,88213,US,2600:4040:10b8:3500:24a2:a22c:cde0:bb97,Brick for Brick,Lecrae,Reconstruction,spotify:track:1xSwlbm4gPrU9jhPJ5k82h,,,,,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1762901533.0,False
2025-11-12T03:33:40Z,cast,19175,US,2600:4040:10b8:3500:c8e3:a832:96c9:956e,Faithful Flame,My Bible Compass Studios,Christian R&B Playlist (Girl's Night),spotify:track:2rX6G3saOKVTxsIU72Yj1k,,,,,,,,remote,endplay,False,True,False,1762918400.0,False
2025-11-12T03:33:51Z,cast,9933,US,2600:4040:10b8:3500:c8e3:a832:96c9:956e,Greyson,Jak Aggas,Greyson,spotify:track:7KzlQSEf3GBdtXZDx20NeF,,,,,,,,playbtn,endplay,True,True,False,1762918421.0,False
2025-11-12T03:34:04Z,cast,12217,US,2600:4040:10b8:3500:c8e3:a832:96c9:956e,Romantic Heart,Grayson Hugh,Blind to Reason,spotify:track:6LXdZ5IW9VeM90ORj3R3HT,,,,,,,,playbtn,endplay,True,True,False,1762918431.0,False
2025-11-12T03:37:37Z,cast,212534,US,2600:4040:10b8:3500:c8e3:a832:96c9:956e,Where You Go I Follow,Justin Bieber,Christian R&B 2024,spotify:track:61L3VdiRzWcH6CkOIPOQPH,,,,,,,,playbtn,trackdone,True,False,False,1762918444.0,False
2025-11-12T03:42:35Z,cast,298094,US,2600:4040:10b8:3500:c8e3:a832:96c9:956e,Afraid With You,Tauren Wells,Christian R&B 2024,spotify:track:5uobEFVjbmWGLraahe0fWb,,,,,,,,trackdone,trackdone,True,False,False,1762918657.0,False
2025-11-12T03:53:45Z,cast,129363,US,2600:4040:10b8:3500:c8e3:a832:96c9:956e,Believe,Sam Rivera,Christian R&B 2024,spotify:track:2TeNaO5hz4CDeMpZ5WZ9bz,,,,,,,,trackdone,logout,True,False,False,1762918956.0,False
2025-11-12T04:13:47Z,ios,50880,US,2600:4040:10b8:3500:a19d:1dbb:98e5:b568,Refine Me - Live,Jennifer Knapp,Kansas (Gold Edition),spotify:track:2jiEmEtS0HiD2Y3zIdagvZ,,,,,,,,playbtn,endplay,True,True,False,1762920776.0,False
2025-11-12T04:14:57Z,ios,70760,US,2600:4040:10b8:3500:a19d:1dbb:98e5:b568,Faithful To Me (Prelude),Jennifer Knapp,Kansas 25,spotify:track:4YVD0ffcYQzMTnPUNt2aBf,,,,,,,,playbtn,trackdone,True,False,False,1762920827.0,False
2025-11-12T04:18:32Z,ios,214573,US,2600:4040:10b8:3500:a19d:1dbb:98e5:b568,Romans,Jennifer Knapp,Kansas 25,spotify:track:1iBpxk34wmlL2hb3BgE7L7,,,,,,,,trackdone,trackdone,True,False,False,1762920897.0,False
2025-11-12T04:23:09Z,ios,276267,US,2600:4040:10b8:3500:a19d:1dbb:98e5:b568,Hold Me Now,Jennifer Knapp,Kansas 25,spotify:track:0wbpKuAS9EaKZ1nb9Rbyg0,,,,,,,,trackdone,trackdone,True,False,False,1762921112.0,False
2025-11-12T04:27:02Z,ios,230980,US,2600:4040:10b8:3500:a19d:1dbb:98e5:b568,Martyrs & Thieves,Jennifer Knapp,Kansas 25,spotify:track:3RyNw9WDseVDUaYAMyP7BF,,,,,,,,trackdone,endplay,True,True,False,1762921389.0,False
